du_an,price_VND,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing,category,Đường,Phường,Quận
Khu Đô Thị 54 Hạ Đình,4.15,Đã bàn giao,90.0,46.11,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Hạ Đình,Quận Thanh Xuân
Vinhomes Ocean Park Gia Lâm,3.6,Đã bàn giao,80.0,45.0,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,2.22,Đã bàn giao,47.0,47.23,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
Mipec Kiến Hưng (Mipec City View),3.47,Đã bàn giao,69.0,50.29,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Vạn Phúc,Quận Hà Đông
Sdu - 143 Trần Phú,3.55,Đã bàn giao,70.0,50.71,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Văn Quán,Quận Hà Đông
Chung Cư Tứ Hiệp Plaza,3.1,Đã bàn giao,62.0,50.0,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
Mipec Kiến Hưng (Mipec City View),3.08,Đã bàn giao,57.0,54.04,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Vạn Phúc,Quận Hà Đông
,0.75,Đã bàn giao,56.0,13.39,2.0,2,1,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Ô Chợ Dừa,Quận Đống Đa
,0.757,Đã bàn giao,55.0,13.76,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Nhân Chính,Quận Thanh Xuân
Vinhomes Smart City,3.17,Chưa bàn giao,43.0,73.72,1.0,1,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.72,Chưa bàn giao,54.0,68.89,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,2.64,Đã bàn giao,56.0,47.14,1.0,1,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Phúc La,Quận Hà Đông
Vinhomes Smart City,3.3,Đã bàn giao,55.0,60.0,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,5.7,Đã bàn giao,83.0,68.67,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.5,Chưa bàn giao,55.0,63.64,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,2.1,Chưa bàn giao,45.0,46.67,0,2,Sổ hồng riêng,"tập thể, cư xá",0,Nội thất đầy đủ,ChungCu,,Phường Đồng Nhân,Quận Hai Bà Trưng
Vinhomes Smart City,2.88,Đã bàn giao,43.0,66.98,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,4.1,Chưa bàn giao,90.0,45.56,0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Khương Đình,Quận Thanh Xuân
Vinhomes Smart City,2.9,Đã bàn giao,43.0,67.44,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,1.68,Đã bàn giao,60.0,28.0,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,Đường Láng,Phường Láng Thượng,Quận Đống Đa
,1.98,Đã bàn giao,52.0,38.08,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Võ Chí Công,Phường Xuân La,Quận Tây Hồ
,3.54,Đã bàn giao,54.0,65.56,0,2,Đang chờ sổ,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,2.65,Chưa bàn giao,80.0,33.12,0,3,Sổ hồng riêng,"tập thể, cư xá",0,Nội thất đầy đủ,ChungCu,,Phường Quỳnh Mai,Quận Hai Bà Trưng
Vinhomes Ocean Park Gia Lâm,4.35,Đã bàn giao,80.0,54.38,2.0,3,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,3.75,Đã bàn giao,82.0,45.73,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
,5.95,Đã bàn giao,83.0,71.69,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Khương Đình,Quận Thanh Xuân
,5.5,Đã bàn giao,77.0,71.43,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Kim Giang,Quận Thanh Xuân
Vinhomes Ocean Park Gia Lâm,2.2,Đã bàn giao,47.0,46.81,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,1.6,Đã bàn giao,31.0,51.61,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
Gelexia Riverside,4.72,Đã bàn giao,85.0,55.53,2.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Yên Sở,Quận Hoàng Mai
,3.1,Đã bàn giao,55.0,56.36,1.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,Đường Lĩnh Nam,Phường Vĩnh Hưng,Quận Hoàng Mai
Vinhomes Smart City,1.0,Đã bàn giao,32.0,31.25,0,1,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.17,Đã bàn giao,43.0,73.72,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Hh4 Linh Đàm,2.38,Đã bàn giao,66.0,36.06,2.0,2,Hợp đồng mua bán,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Hoàng Liệt,Quận Hoàng Mai
,0.89,Đã bàn giao,55.0,16.18,2.0,2,,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Thụy Khuê,Quận Tây Hồ
,0.63,Đã bàn giao,55.0,11.45,2.0,10,,chung cư,0,Không rõ,ChungCu,,Phường Ô Chợ Dừa,Quận Đống Đa
,0.8,Đã bàn giao,35.0,22.86,2.0,1,Hợp đồng mua bán,chung cư,0,Không rõ,ChungCu,,Phường Nhân Chính,Quận Thanh Xuân
,0.72,Đã bàn giao,55.0,13.09,2.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Quang Trung,Quận Đống Đa
,1.0,Đã bàn giao,40.0,25.0,1.0,1,Sổ hồng riêng,"căn hộ dịch vụ, mini",0,Nội thất cao cấp,ChungCu,Đường Xuân Đỉnh,Phường Xuân Đỉnh,Quận Bắc Từ Liêm
,0.0058,Đã bàn giao,115.0,0.050434,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Hạ Đình,Quận Thanh Xuân
Vinhomes Ocean Park Gia Lâm,3.17,Đã bàn giao,70.0,45.29,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,2.5,Đã bàn giao,60.0,41.67,1.0,2,1,chung cư,0,Nội thất đầy đủ,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,1.6,Đã bàn giao,31.0,51.61,1.0,1,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,,
,1.92,Đã bàn giao,52.0,36.92,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Nhân Chính,Quận Thanh Xuân
Chung Cư Ct13B Ciputra,5.1,Đã bàn giao,66.0,77.27,2.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Phú Thượng,Quận Tây Hồ
,4.83,Đã bàn giao,71.0,68.03,2.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Kim Giang,Quận Thanh Xuân
,4.85,Đã bàn giao,95.0,51.05,2.0,3,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Lĩnh Nam,Quận Hoàng Mai
,2.0,Đã bàn giao,20.0,100.0,1.0,2,Sổ hồng riêng,"tập thể, cư xá",0,Nội thất cao cấp,ChungCu,Đường Nguyễn Trãi,Phường Thanh Xuân Bắc,Quận Thanh Xuân
,3.4,Đã bàn giao,70.0,48.57,2.0,2,Sổ hồng riêng,"tập thể, cư xá",0,Không rõ,ChungCu,,Phường Láng Hạ,Quận Đống Đa
,2.8,Đã bàn giao,84.0,33.33,2.0,2,Hợp đồng mua bán,chung cư,0,Không rõ,ChungCu,,Phường Phúc La,Quận Hà Đông
Thanh Hà Cienco 5 Mường Thanh(Kđt Mới Thanh Hà),2.3,Chưa bàn giao,70.0,32.86,2.0,2,Hợp đồng mua bán,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Kiến Hưng,Quận Hà Đông
,4.325,Đã bàn giao,75.0,57.67,2.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Yên Sở,Quận Hoàng Mai
,4.7,Đã bàn giao,78.0,60.26,2.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Lĩnh Nam,Quận Hoàng Mai
,3.45,Đã bàn giao,72.0,47.92,2.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Vĩnh Hưng,Quận Hoàng Mai
,3.0,Đã bàn giao,34.0,88.24,2.0,2,Sổ hồng riêng,"tập thể, cư xá",0,Nội thất cao cấp,ChungCu,Đường Vọng Hà,Phường Chương Dương,Quận Hoàn Kiếm
,1.19,Chưa bàn giao,32.0,37.19,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Khương Thượng,Quận Đống Đa
,0.86,Đã bàn giao,55.0,15.64,1.0,10,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Nhân Chính,Quận Thanh Xuân
,0.86,Đã bàn giao,50.0,17.2,2.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Thụy Khuê,Quận Tây Hồ
,0.82,Chưa bàn giao,50.0,16.4,1.0,2,Hợp đồng mua bán,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Phương Liên,Quận Đống Đa
,5.9,Chưa bàn giao,46.0,128.26,0,4,Đang chờ sổ,duplex,0,Không rõ,ChungCu,,Phường Văn Quán,Quận Hà Đông
Chung Cư Đại Thanh,1.67,Đã bàn giao,45.5,36.7,0,1,Hợp đồng mua bán,chung cư,0,Không rõ,ChungCu,,,
Chung Cư Đại Thanh,1.27,Đã bàn giao,36.0,35.28,0,1,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,,
,3.45,Đã bàn giao,34.0,101.47,0,3,Sổ hồng riêng,"tập thể, cư xá",0,Không rõ,ChungCu,,Phường Phạm Đình Hổ,Quận Hai Bà Trưng
,2.4,Chưa bàn giao,53.0,45.28,1.0,2,Hợp đồng mua bán,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Bách Khoa,Quận Hai Bà Trưng
Chung Cư 45 Nguyễn Sơn,4.6,Chưa bàn giao,83.3,55.22,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Nguyễn Sơn,Phường Long Biên,Quận Long Biên
,1.48,Chưa bàn giao,50.0,29.6,0,2,Hợp đồng mua bán,"tập thể, cư xá",0,Nội thất cao cấp,ChungCu,,Phường Ngô Thì Nhậm,Quận Hai Bà Trưng
,1.9,Đã bàn giao,28.0,67.86,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,4.3,Chưa bàn giao,73.0,58.9,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Lê Đức Thọ,Phường Mỹ Đình 2,Quận Nam Từ Liêm
,4.25,Chưa bàn giao,75.0,56.67,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Mỹ Đình,Phường Mỹ Đình 2,Quận Nam Từ Liêm
Vinhomes Smart City,4.05,Đã bàn giao,63.0,64.29,0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.59,Đã bàn giao,54.0,66.48,0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.0,Đã bàn giao,43.0,69.77,0,1,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,4.5,Đã bàn giao,65.0,69.23,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.45,Đã bàn giao,43.0,80.23,1.0,1,Hợp đồng mua bán,chung cư,0,Hoàn thiện cơ bản,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.95,Đã bàn giao,64.0,61.72,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,5.2,Chưa bàn giao,78.0,66.67,0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Trung Hoà,Quận Cầu Giấy
Vinhomes Smart City,2.15,Đã bàn giao,28.0,76.79,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,4.65,Đã bàn giao,76.0,61.18,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.55,Đã bàn giao,55.0,64.55,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Ocean Park Gia Lâm,3.6,Đã bàn giao,75.0,48.0,2.0,2,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,,
,3.25,Chưa bàn giao,70.0,46.43,2.0,2,Sổ hồng riêng,"tập thể, cư xá",0,Nội thất đầy đủ,ChungCu,,Phường Mai Động,Quận Hoàng Mai
Vinhomes Ocean Park Gia Lâm,2.27,Đã bàn giao,47.0,48.3,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
,1.92,Đã bàn giao,50.0,38.4,1.0,2,Hợp đồng mua bán,"căn hộ dịch vụ, mini",0,Nội thất đầy đủ,ChungCu,Đường Phạm Hùng,Phường Mỹ Đình 1,Quận Nam Từ Liêm
,1.98,Đã bàn giao,55.0,36.0,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Bưởi,Quận Tây Hồ
,3.26,Đã bàn giao,88.0,37.05,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,2.75,Đã bàn giao,60.0,45.83,1.0,2,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,2.95,Đã bàn giao,68.0,43.38,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,,
Vinhomes Smart City,4.5,Chưa bàn giao,75.0,60.0,2.0,3,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,4.3,Đã bàn giao,64.0,67.19,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,6.2,Đã bàn giao,108.0,57.41,0,3,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.2,Đã bàn giao,43.0,74.42,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,4.6,Đã bàn giao,63.0,73.02,2.0,2,Sổ hồng riêng,penthouse,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,6.2,Đã bàn giao,75.0,82.67,2.0,3,Đang chờ sổ,chung cư,0,Không rõ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,5.3,Đã bàn giao,75.0,70.67,2.0,3,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.7,Đã bàn giao,54.0,68.52,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,4.3,Chưa bàn giao,74.0,58.11,2.0,3,Hợp đồng mua bán,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Chung Cư Five Star Garden,4.83,Đã bàn giao,71.0,68.03,2.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Kim Giang,Quận Thanh Xuân
Chung Cư Five Star Garden,5.5,Đã bàn giao,77.0,71.43,2.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Kim Giang,Quận Thanh Xuân
,3.26,Chưa bàn giao,70.0,46.57,0,2,Sổ hồng riêng,"tập thể, cư xá",0,Nội thất cao cấp,ChungCu,,Phường Mai Động,Quận Hoàng Mai
Chung Cư B32 Đại Mỗ (Thăng Long City),4.968,Đã bàn giao,108.0,46.0,2.0,3,Hợp đồng mua bán,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Đại Mỗ,Quận Nam Từ Liêm
,7.35,Chưa bàn giao,56.0,131.25,6.0,8,Sổ hồng riêng,"căn hộ dịch vụ, mini",0,Nội thất đầy đủ,ChungCu,Đường Trần Phú,Phường Mộ Lao,Quận Hà Đông
,4.79,Đã bàn giao,71.0,67.46,0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,Đường Kim Giang,Phường Kim Giang,Quận Thanh Xuân
Vinhomes Smart City,3.6,Đã bàn giao,62.0,58.06,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,2.4,Chưa bàn giao,65.0,36.92,0,2,Sổ hồng riêng,"tập thể, cư xá",0,Nội thất cao cấp,ChungCu,,Phường Thanh Lương,Quận Hai Bà Trưng
,1.85,Đã bàn giao,60.0,30.83,2.0,3,Sổ hồng riêng,"căn hộ dịch vụ, mini",0,Nội thất đầy đủ,ChungCu,,Phường Khương Đình,Quận Thanh Xuân
,0.75,Đã bàn giao,55.0,13.64,2.0,2,1,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Ô Chợ Dừa,Quận Đống Đa
,0.75,Đã bàn giao,53.0,14.15,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Trường Chinh,Phường Phương Liệt,Quận Thanh Xuân
Khu Đô Thị Việt Hưng,2.567,Chưa bàn giao,78.0,32.92,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Đức Giang,Quận Long Biên
Hh2 Linh Đàm,2.37,Đã bàn giao,56.0,42.32,0,2,Hợp đồng mua bán,chung cư,0,Không rõ,ChungCu,,Phường Hoàng Liệt,Quận Hoàng Mai
,3.3,Đã bàn giao,70.0,47.14,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,3.3,Đã bàn giao,80.0,41.25,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,2.5,Đã bàn giao,60.0,41.67,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,3.5,Đã bàn giao,80.0,43.75,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,3.1,Đã bàn giao,70.0,44.29,2.0,2,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,2.6,Đã bàn giao,60.0,43.33,1.0,2,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,,
Vinhomes Smart City,0.061,Chưa bàn giao,80.5,0.7577630000000001,2.0,3,Hợp đồng mua bán,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,1.39,Chưa bàn giao,42.0,33.1,1.0,1,Hợp đồng mua bán,"căn hộ dịch vụ, mini",0,Nội thất đầy đủ,ChungCu,,Phường Nhân Chính,Quận Thanh Xuân
Khu Đô Thị Vĩnh Hoàng,3.05,Đã bàn giao,54.0,56.48,1.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Hoàng Văn Thụ,Quận Hoàng Mai
Vinhomes Ocean Park Gia Lâm,2.28,Đã bàn giao,47.0,48.51,1.0,1,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,3.2,Đã bàn giao,70.0,45.71,2.0,2,1,chung cư,0,Không rõ,ChungCu,Đường Trâu Quỳ,,
Vinhomes Ocean Park Gia Lâm,3.6,Đã bàn giao,80.0,45.0,2.0,3,1,chung cư,0,Không rõ,ChungCu,Đường Trâu Quỳ,,
Momota -151A Nguyễn Đức Cảnh,3.98,Đã bàn giao,70.0,56.86,1.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Tương Mai,Quận Hoàng Mai
Vinhomes Ocean Park Gia Lâm,4.35,Đã bàn giao,80.0,54.38,2.0,3,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,,
,1.47,Chưa bàn giao,40.0,36.75,1.0,1,Đang chờ sổ,"căn hộ dịch vụ, mini",0,Không rõ,ChungCu,,Phường Ngọc Hà,Quận Ba Đình
,3.65,Chưa bàn giao,120.0,30.42,0,4,Sổ hồng riêng,"tập thể, cư xá",0,Hoàn thiện cơ bản,ChungCu,,Phường Đồng Nhân,Quận Hai Bà Trưng
,3.65,Chưa bàn giao,70.0,52.14,0,3,Sổ hồng riêng,"tập thể, cư xá",0,Nội thất cao cấp,ChungCu,,Phường Phương Mai,Quận Đống Đa
,2.4,Chưa bàn giao,50.0,48.0,0,2,Sổ hồng riêng,"tập thể, cư xá",0,Nội thất cao cấp,ChungCu,,Phường Văn Chương,Quận Đống Đa
,3.75,Đã bàn giao,55.0,68.18,2.0,2,1,chung cư,0,Không rõ,ChungCu,,,
,7.8,Chưa bàn giao,104.0,75.0,0,3,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Mỹ Đình 1,Quận Nam Từ Liêm
,2.05,Đã bàn giao,35.0,58.57,1.0,2,Sổ hồng riêng,"tập thể, cư xá",0,Không rõ,ChungCu,,Phường Nhân Chính,Quận Thanh Xuân
Khu Đô Thị Mỹ Đình Sông Đà - Sudico,5.5,Đã bàn giao,100.0,55.0,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Mỹ Đình 1,Quận Nam Từ Liêm
,4.2,Chưa bàn giao,68.0,61.76,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,Đường Tam Trinh,Phường Yên Sở,Quận Hoàng Mai
,3.0,Đã bàn giao,83.0,36.14,0,3,Sổ hồng riêng,"tập thể, cư xá",0,Không rõ,ChungCu,,Phường Nghĩa Tân,Quận Cầu Giấy
,1.95,Chưa bàn giao,45.0,43.33,0,2,Hợp đồng mua bán,"căn hộ dịch vụ, mini",0,Không rõ,ChungCu,,Phường Cầu Diễn,Quận Nam Từ Liêm
,5.775,Chưa bàn giao,86.0,67.15,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Lĩnh Nam,Phường Lĩnh Nam,Quận Hoàng Mai
,3.7,Đã bàn giao,67.0,55.22,0,3,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Đại Kim,Quận Hoàng Mai
Vinhomes Ocean Park Gia Lâm,2.37,Đã bàn giao,43.0,55.12,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
,0.75,Chưa bàn giao,84.0,8.93,2.0,3,Hợp đồng mua bán,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,2.98,Đã bàn giao,43.0,69.3,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Tây Mỗ,Phường Tây Mỗ,Quận Nam Từ Liêm
,3.7,Đã bàn giao,60.0,61.67,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Trung Hoà,Quận Cầu Giấy
,2.38,Đã bàn giao,43.0,55.35,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
,2.6,Chưa bàn giao,45.0,57.78,1.0,2,Sổ hồng riêng,"tập thể, cư xá",0,Hoàn thiện cơ bản,ChungCu,,Phường Giảng Võ,Quận Ba Đình
,5.8,Đã bàn giao,96.5,60.1,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Hoàng Liệt,Quận Hoàng Mai
Dream Town,4.45,Đã bàn giao,93.0,47.85,2.0,3,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,2.38,Chưa bàn giao,40.0,59.5,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Hoàng Liệt,Quận Hoàng Mai
,4.8,Chưa bàn giao,70.0,68.57,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,Đường Phạm Văn Đồng,Phường Cổ Nhuế 1,Quận Bắc Từ Liêm
Vinhomes Smart City,5.0,Đã bàn giao,76.0,65.79,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,0.0052,Chưa bàn giao,80.0,0.065,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,Đường Lê Đức Thọ,Phường Mai Dịch,Quận Cầu Giấy
Ecohome 3,4.0,Đã bàn giao,77.0,51.95,2.0,3,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,Phường Đông Ngạc,Quận Bắc Từ Liêm
,1.72,Chưa bàn giao,50.0,34.4,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Mỹ Đình 2,Quận Nam Từ Liêm
